ID,EHR_kood,TaisAadress,Maakond,KOV,KOV_voi_LinnaOsa,Tänav_Hoone_Nr,Esmane_Kasutuselevotu_Aasta,Ajastu,Hooneosade_Arv,Hooneosade_Arv_Normaliseeritud,Ruumide_Arv,Maksimaalne_Korruste_Arv,Korterite arv trepikojas,Liftid,Trepikodade_Arv,MaaAluste_Korruste_Arv,Korgus,Korgus_Umardatud,Laius,Pikkus,EhitusAlune_Pindala,Suletud_Netopindala,Building_Common_Area,Heated_Area,Välisseina_liik,Valisnurkade Arva,Sisenurkade Arv,Katusekatte materjal,Soojusvarustuse liik,Lamekatus_0/1,kahepoolne_kaldkatus_0/1,ühepoole_kaldkatus_0/1,Lodzad_0/1,Rõdud_0/1,Otstes aknad_0/1,Energy_Certificate_Class,Asein_märgis,Aaken_märgis
227,112017023,"Viljandi maakond, Viljandi linn, Riia mnt 36",Viljandi maakond, Viljandi linn, Viljandi linn, Riia mnt 36,1980,1971-1980,60,60,270,5,3,0,4,1,16,16,12.4,74.7,868,4204.8,837.2,3724,väikepaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0,C,1985,616.2
78,112017027,"Viljandi maakond, Viljandi linn, Männimäe tee 31",Viljandi maakond, Viljandi linn, Viljandi linn, Männimäe tee 31,1982,1981-1990,60,60,270,5,3,0,4,1,18,18,,,926,4211.7,846.8,3364.7,väikepaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0,D,1446,649
225,112017116,"Viljandi maakond, Viljandi linn, Riia mnt 40",Viljandi maakond, Viljandi linn, Viljandi linn, Riia mnt 40,1978,1971-1980,60,60,270,5,3,0,4,1,16,16,12.4,74.7,882,4416.5,822.8,3724,väikepaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0,,1418,339.4
62,116001534,"Harju maakond, Harku vald, Tabasalu alevik, Kase tn 2",Harju maakond, Harku vald, Tabasalu alevik, Kase tn 2,1974,1971-1980,60,60,240,5,3,0,4,1,15.8,16,13.2,62.6,846,3934.3,899,3278,suurpaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,1,0,D,1873.1,623.1
315,116003404,"Harju maakond, Jõelähtme vald, Loo alevik, Toome tee 6",Harju maakond, Jõelähtme vald, Loo alevik, Toome tee 6,1969,1961-1970,60,60,238,5,3,0,4,1,15,15,,,676,3513.8,820.5,2968,suurpaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal',"'lokaalküte', 'kaugküte'",1,0,0,0,1,1,B,1873.1,623.1
85,116003863,"Harju maakond, Jõelähtme vald, Kostivere alevik, Liukivi tn 6",Harju maakond, Jõelähtme vald, Kostivere alevik, Liukivi tn 6,1977,1971-1980,60,60,240,5,3,0,4,1,15.7,15.5,,,761,3944.6,903.8,3320,suurpaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,1,0,D,1450,491
210,116006507,"Harju maakond, Keila linn, Vasara tn 7",Harju maakond, Keila linn, Keila linn, Vasara tn 7,1986,1981-1990,60,60,240,5,3,0,4,1,15.8,16,,,817.4,3957.4,911.6,3262,suurpaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0,B,1638,491
14,116006532,"Harju maakond, Keila linn, Mäe tn 6",Harju maakond, Keila linn, Keila linn, Mäe tn 6,1988,1981-1990,60,60,240,5,3,0,4,1,16.2,16,13.3,62,868,3956,910.8,3045.2,suurpaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0,C,275,82
391,116018973,"Harju maakond, Saku vald, Saku alevik, Põllu tn 1",Harju maakond, Saku vald, Saku alevik, Põllu tn 1,1981,1981-1990,60,60,240,5,3,0,4,1,15,15,,,775,3951.5,915.7,3327,suurpaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0,C,539.4,150.2
380,116019836,"Harju maakond, Saku vald, Saku alevik, Tiigi tn 4",Harju maakond, Saku vald, Saku alevik, Tiigi tn 4,1977,1971-1980,60,60,240,5,3,0,4,1,15.9,16,13.4,62.5,775,3967.3,927.8,3326,suurpaneel,12,8,'bituumen või  PVC  plaat või rullmaterjal',"'kaugküte', 'muu'",1,0,0,1,0,0,C,1703.6,466.6
223,116020198,"Harju maakond, Saue vald, Laagri alevik, Redise tn 6",Harju maakond, Saue vald, Laagri alevik, Redise tn 6,1979,1971-1980,60,60,240,5,3,0,4,1,16.2,16,13.2,62.1,867,4077.1,1042.4,4077.1,suurpaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal',"'lokaalküte', 'kaugküte'",1,0,0,1,0,0,C,0,0
242,101012237,"Harju maakond, Tallinn, Kesklinna linnaosa, Filtri tee 8",Harju maakond, Tallinn, Kesklinna linnaosa, Filtri tee 8,1963,1961-1970,60,60,255,5,4,0,3,1,17.9,18,,,673,3191.4,673.7,2644.2,suurplokk,4,0,,"'kaugküte', 'muu'",0,1,0,0,0,1,D,1739.1,500.1
339,101013296,"Harju maakond, Tallinn, Kristiine linnaosa, Iirise tn 5",Harju maakond, Tallinn, Kristiine linnaosa, Iirise tn 5,1980,1971-1980,60,60,205,5,4,0,3,1,16.3,16.5,24,58,907,3544,1086.3,2952.2,tellis,8,4,'bituumen või  PVC  plaat või rullmaterjal',"'kaugküte', 'lokaalküte'",1,0,0,1,0,1,A,1165,504.8
371,101019033,"Harju maakond, Tallinn, Kristiine linnaosa, Tulika tn 66",Harju maakond, Tallinn, Kristiine linnaosa, Tulika tn 66,1970,1961-1970,60,60,252,5,4,0,3,1,17.8,18,,,711,3162.8,503.9,2858.1,tellis,4,0,'eterniit','kaugküte',0,1,0,0,1,1,C,1340,837
349,104030524,"Tartu maakond, Tartu linn, Tartu linn, Tiigi tn 8",Tartu maakond, Tartu linn, Tartu linn, Tiigi tn 8,1961,1961-1970,60,60,244,5,4,0,3,1,17.7,17.5,11.1,61.2,679,2934.8,185.5,2934.8,tellis,4,0,'plaatmaterjal (seal hulgas tsementkiudplaat)','kaugküte',0,1,0,0,0,1,A,752,261
104,108011021,"Lääne-Viru maakond, Rakvere linn, Lai tn 22",Lääne-Viru maakond, Rakvere linn, Rakvere linn, Lai tn 22,1966,1961-1970,60,60,241,4,5,0,3,1,13.7,13.5,12.7,61,830,2601.7,193.5,2601.7,tellis,4,0,'plekk','kaugküte',0,1,0,0,0,1,C,1130.5,389.4
291,112017020,"Viljandi maakond, Viljandi linn, Riia mnt 26",Viljandi maakond, Viljandi linn, Viljandi linn, Riia mnt 26,1986,1981-1990,60,60,270,5,12,0,1,1,16.3,16.5,15.5,75.2,933,4170.9,827.9,3577,väikepaneel,6,2,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0,C,2087.5,594
199,108011359,"Lääne-Viru maakond, Rakvere linn, Laada tn 8",Lääne-Viru maakond, Rakvere linn, Rakvere linn, Laada tn 8,1971,1971-1980,61,60,239,5,3,0,4,1,15.6,15.5,14.6,57.7,635,3350.9,638.2,2964,suurpaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,0,1,1,B,1266.8,545.6
340,104026216,"Tartu maakond, Tartu linn, Tartu linn, Sõbra tn 48",Tartu maakond, Tartu linn, Tartu linn, Sõbra tn 48,1981,1981-1990,61,60,144,5,12,0,1,1,15.5,15.5,,,871,3305.9,852.1,3189,tellis,10,6,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,0,0,1,B,0,0
286,108018480,"Lääne-Viru maakond, Tapa vald, Tapa linn, Ülesõidu tn 5a",Lääne-Viru maakond, Tapa vald, Tapa linn, Ülesõidu tn 5a,1966,1961-1970,64,60,208,4,4,0,4,1,15.3,15.5,11.1,81.3,964,3406,737.2,2751.5,tellis,4,0,'plekk',"'lokaalküte', 'kaugküte'",0,1,0,0,0,1,C,1320.1,533.3
246,101004290,"Harju maakond, Tallinn, Nõmme linnaosa, Nelgi tn 30a",Harju maakond, Tallinn, Nõmme linnaosa, Nelgi tn 30a,1984,1981-1990,64,60,217,5,6,0,2,1,17,17,24,56.9,867,3345.5,909.1,3348,tellis,13,9,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,0,0,0,E,1215.4,336
26,108012208,"Lääne-Viru maakond, Rakvere linn, Mulla tn 3",Lääne-Viru maakond, Rakvere linn, Rakvere linn, Mulla tn 3,1992,1991-2000,65,70,290,5,3,0,5,1,15.8,16,12.5,75.7,993.5,4478.5,1025.5,4186,väikepaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0,B,1735,522
117,113020703,"Võru maakond, Võru linn, F. R. Kreutzwaldi tn 54a",Võru maakond, Võru linn, Võru linn, F. R. Kreutzwaldi tn 54a,1968,1961-1970,70,70,295,5,3,0,5,0,11.9,12,11.9,81.1,985.7,4046.2,88.2,3555,suurpaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,0,1,0,C,1747,689
92,101012871,"Harju maakond, Tallinn, Mustamäe linnaosa, J. Sütiste tee 39",Harju maakond, Tallinn, Mustamäe linnaosa, J. Sütiste tee 39,1972,1971-1980,72,70,323,9,4,2,2,1,26,26,,,593,5026.8,1092.8,4364,suurpaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,1,1,C,2141,753.2
